ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_encoded,Marital_Absurd,Marital_Alone,Marital_Divorced,Marital_Married,Marital_Single,Marital_Together,Marital_Widow,Marital_YOLO,Customer_Tenure,Family_Size,Total_Spend
8162,1956,Master,-1.8066117788249483,0,0,2013-01-01,1.3421143180823725,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,3,False,False,False,False,False,True,False,False,0.9413188229759525,-1.2751986462038936,-0.9604144447815467
10826,1959,Graduation,-1.6079960134105986,0,0,2012-12-28,0.9618893918492338,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.9611114867439654,-1.2751986462038936,-0.9034730739728637
8754,1974,PhD,-0.30765184361667447,0,1,2013-05-16,-0.8355375321619676,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,0.27331642080551694,0.05771761906439125,-0.970462921983079
1987,1987,Basic,-1.491015320601402,1,0,2013-09-25,-0.5244444106984903,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,-0.37984148353890895,0.05771761906439125,-0.905147820173119
11007,1968,PhD,-1.090530218038439,1,0,2013-05-09,-0.21335128923501323,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,0.3079535823995395,0.05771761906439125,-0.9470164751795036
7426,1971,2n Cycle,0.16667947800578128,1,1,2013-11-07,0.927323489464403,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,-0.5926126190450477,1.390633884332676,-0.6723580983376207
9153,1964,PhD,0.3941337201556473,0,1,2013-07-29,1.100153001388557,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-0.09284785890272183,0.05771761906439125,0.7511761718794551
10379,1962,Master,0.39132381729423804,0,2,2013-11-08,1.3075484156975417,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,3,False,False,False,False,True,False,False,False,-0.5975607849870509,1.390633884332676,-0.04265352704159665
9204,1970,Graduation,0.7602591333431321,0,1,2012-09-12,-0.5590103130833212,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,2,False,False,False,False,False,False,True,False,1.4905652425383107,0.05771761906439125,0.7193559940746027
3197,1980,Graduation,1.2838869963938206,0,1,2013-12-16,-0.3861808011591672,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.7855910907831736,0.05771761906439125,0.11812210818292014
2920,1975,PhD,0.06433985800077004,0,1,2012-12-01,0.4779667584616027,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,1.0947119671780525,0.05771761906439125,0.6540408922646428
6961,1974,Graduation,-1.2106165929576143,2,0,2014-05-22,-0.8009716297771368,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.56245314367768,1.390633884332676,-0.9855356377853774
4673,1963,PhD,1.4784604454110553,0,1,2012-10-30,-1.1120647512406139,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,4,False,False,False,True,False,False,False,False,1.2530532773221559,0.05771761906439125,1.074402188528744
9937,1979,Graduation,0.9380224617333395,0,0,2014-01-02,0.8927575870795722,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.8697099117972285,-1.2751986462038936,-0.03930403464108589
8779,1985,2n Cycle,-0.7475248827807955,1,0,2013-06-16,-1.2503283607799371,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,1,False,False,False,True,False,False,False,False,0.11992327660341691,0.05771761906439125,-0.7159014995442607
9596,1980,PhD,0.6894692998521899,0,0,2013-12-23,-1.0429329464709522,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,-0.8202282523771961,-1.2751986462038936,0.10807363098138784
2891,1963,Graduation,0.8286334363040909,0,1,2013-10-18,0.06317592984363313,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,-0.4936493002049832,0.05771761906439125,0.550206627848809
4910,1967,Graduation,0.8594437746967364,0,0,2012-08-30,1.100153001388557,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,1.5548913997843525,-1.2751986462038936,2.4694657733414784
75,1982,2n Cycle,-0.5062676090310243,0,0,2013-07-25,-0.593576215468152,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,-0.07305519513470893,-1.2751986462038936,-0.22185137046892267
10120,1955,Graduation,-0.6094452702403155,0,1,2013-10-24,1.2038507085430494,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.5233382958570025,0.05771761906439125,-0.5735480725225531
6327,1967,Graduation,0.713230232820598,0,0,2013-12-19,1.3075484156975417,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.8004355886091833,-1.2751986462038936,0.9153012995044826
10142,1976,PhD,0.7476885152789328,0,1,2013-03-07,1.7223392443155112,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False,False,0.6196880367457428,0.05771761906439125,0.14994228598777243
9826,1972,PhD,1.752401326127745,0,0,2012-09-12,1.618641537161019,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,4,False,False,False,False,True,False,False,False,1.4905652425383107,-1.2751986462038936,2.536455621351694
10767,1989,PhD,1.3081408947765112,0,0,2014-05-16,-0.3170489963895056,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,4,False,False,False,False,False,True,False,False,-1.5327641480256609,-1.2751986462038936,1.2502505395555592
7279,1969,PhD,0.8955781395636311,0,0,2013-09-30,-1.595987384628245,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-0.40458231324892513,-1.2751986462038936,0.7444771870784335
7230,1960,PhD,-0.03440111447998021,0,1,2012-10-04,1.6877733419306804,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,4,False,False,True,False,False,False,False,False,1.3817055918142396,0.05771761906439125,-0.1783079692622827
143,1970,Graduation,0.4880436315764307,0,0,2013-08-25,0.8236257823099107,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.22644833933680894,-1.2751986462038936,0.5987742676562151
450,1958,Master,-0.4433652221685993,0,1,2013-07-12,1.411246122852034,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,3,False,False,False,False,False,True,False,False,-0.008729037888666984,0.05771761906439125,-0.5517763719192331
9316,1952,Basic,-1.8843524246572714,0,0,2013-11-02,-0.6972739226226443,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,-0.5678717893350316,-1.2751986462038936,-0.9553902061807805
6379,1949,Master,-0.18431189696323608,1,1,2013-05-29,-1.595987384628245,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,3,False,False,False,False,False,False,True,False,0.20899026355947498,1.390633884332676,-0.8013135557572852
9239,1961,Master,0.5232413621561889,0,2,2013-07-26,1.5495097323913574,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-0.07800336107671216,1.390633884332676,-0.7929398247560083
8315,1995,Graduation,-0.812645614007491,0,0,2014-03-26,0.5470985632312643,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-1.2804076849834962,-1.2751986462038936,-0.9654386833823129
2868,1949,PhD,-1.2221026871103924,1,1,2013-04-08,-0.5590103130833212,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,4,False,False,False,False,True,False,False,False,0.46134672660163956,1.390633884332676,-0.9084973125736298
10888,1961,Graduation,-0.26476385257411195,0,0,2013-11-03,-0.10965358208052084,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.5728199552770348,-1.2751986462038936,0.061180737374237106
1277,1960,Graduation,1.3388526400863001,0,0,2014-04-09,-0.6972739226226443,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,2,False,False,False,False,False,True,False,False,-1.3496820081715415,-1.2751986462038936,0.6774873390682181
9977,1973,Graduation,1.3601980425247249,0,1,2013-09-17,1.7223392443155112,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,-0.34025615600288317,0.05771761906439125,0.22530586499926467
10196,1978,Graduation,0.9917556918901131,2,0,2014-03-12,-0.8009716297771368,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.211133361795451,1.390633884332676,0.024336320968618676
6384,1978,Graduation,0.9717905926116789,0,1,2014-02-11,-0.6627080202378136,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,-1.0676365494773574,0.05771761906439125,1.4294483829828852
8029,1988,Master,1.919516601569454,0,0,2014-04-29,-0.766405727392306,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,3,False,False,False,False,True,False,False,False,-1.448645327011606,-1.2751986462038936,1.7108057446257896
968,1968,Master,-0.49167583276826743,1,0,2013-12-26,-0.8701034345467984,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,3,False,False,True,False,False,False,False,False,-0.8350727502032058,0.05771761906439125,-0.69078030654043
6988,1986,Graduation,1.0176363761399354,1,0,2013-01-10,1.5149438300065265,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,2,False,False,False,True,False,False,False,False,0.8967853294979234,0.05771761906439125,1.4127009209803314
4472,1970,PhD,-0.7703491814620673,1,0,2014-06-27,-0.5244444106984903,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False,False,-1.7405871175897962,0.05771761906439125,-0.9084973125736298
6991,1951,Graduation,-0.4004772311260368,0,1,2013-04-10,1.3421143180823725,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,0.4514503947176331,0.05771761906439125,0.06285548357449249
3336,1948,PhD,0.7427095645946812,0,1,2013-11-21,1.618641537161019,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-0.6618869422330929,0.05771761906439125,0.5837015518539167
4301,1971,Master,-0.7951946383418966,1,0,2013-01-10,-1.3540260679344294,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,3,False,False,False,True,False,False,False,False,0.8967853294979234,0.05771761906439125,-0.905147820173119
1940,1986,Graduation,-1.2845121085585351,1,0,2013-07-12,-0.8009716297771368,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.008729037888666984,0.05771761906439125,-0.9738124143835898
1272,1965,Master,0.19428554120559163,0,1,2012-10-21,-0.005955874926028459,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,3,False,False,False,False,True,False,False,False,1.297586770800185,0.05771761906439125,0.5083379728424244
1388,1975,Graduation,-0.8902876667569576,1,0,2013-02-20,-1.3194601655495988,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,0.6939105258757912,0.05771761906439125,-0.8163862715595838
1044,1953,Graduation,0.3494710536216684,0,0,2013-05-14,-0.17878538685018244,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,0.2832127526895234,-1.2751986462038936,-0.005809110635978224
6969,1982,Graduation,-0.05111264202415112,1,0,2013-08-07,0.8927575870795722,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.1373813523807509,0.05771761906439125,-0.6137419813286823
10479,1975,PhD,1.2476540384440695,0,0,2012-12-07,0.5125326608464335,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,1.065022971526033,-1.2751986462038936,1.5265836625976974
3619,1960,2n Cycle,1.7744861766875932,0,0,2012-09-23,-1.0429329464709522,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,1,False,False,True,False,False,False,False,False,1.4361354171762752,-1.2751986462038936,0.9253497767060149
1715,1978,Graduation,-1.2549834802430238,1,0,2013-02-11,-0.14421948446535163,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,0.7384440193538202,0.05771761906439125,-0.9235700283759283
10159,1970,Graduation,0.364851574547277,0,1,2013-03-31,0.9618893918492338,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,0.5009320541376654,0.05771761906439125,0.9806164013144425
1463,1958,Graduation,-0.3031165618052771,1,1,2014-03-29,-1.3885919703192602,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-1.2952521828095058,1.390633884332676,-0.9687881757828236
5114,1965,Master,1.1583287053761118,0,1,2012-12-19,-1.6651191893979067,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,1.0056449802219944,0.05771761906439125,0.6121722372582582
4990,1954,Graduation,0.38461948765999837,0,0,2013-05-02,1.411246122852034,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.3425907439935621,-1.2751986462038936,0.45139660203374143
4329,1984,PhD,-1.593305644064985,1,0,2014-05-23,-0.21335128923501323,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.5674013096196833,0.05771761906439125,-0.9771619067841005
10936,1965,Graduation,1.0293689529998549,0,0,2013-02-13,1.0310211966188954,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.7285476874698138,-1.2751986462038936,2.2567730059090447
4692,1976,Graduation,-2.1596243119925234,1,0,2012-08-01,-1.0429329464709522,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,2,False,False,False,True,False,False,False,False,1.6983882121024463,0.05771761906439125,-0.8850508657700544
7212,1966,Graduation,-0.32115909596801023,0,1,2014-06-08,1.7223392443155112,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.646571964691735,0.05771761906439125,-0.8950993429715868
6086,1955,Graduation,1.4338470754185046,0,0,2013-11-23,0.4434008560767719,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,2,False,False,False,True,False,False,False,False,-0.6717832741170994,-1.2751986462038936,1.3071919103642422
437,1976,Master,1.1684837929103278,0,0,2014-01-25,-0.2824830940046748,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,3,False,False,True,False,False,False,False,False,-0.9835177284633027,-1.2751986462038936,0.716006501674092
11171,1965,Master,0.2786812201307261,2,1,2013-10-11,0.3742690513071103,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-0.45901213861096063,2.7235501496009613,-0.31563715768322415
11101,1991,Graduation,1.901967032821003,0,0,2013-04-15,-1.1120647512406139,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,2,False,False,False,False,False,True,False,False,0.426709565007617,-1.2751986462038936,0.39612997742531375
5329,1949,PhD,-0.7573348945250138,1,1,2013-09-27,-0.8701034345467984,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False,False,-0.3897378154229154,1.390633884332676,-0.9855356377853774
610,1953,PhD,0.11260117205900992,1,1,2012-08-07,0.3742690513071103,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,1.6686992164504268,1.390633884332676,-0.2000796698656027
9384,1978,Graduation,0.7426109715118248,1,1,2013-06-12,0.2705713441526179,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.13971594037142981,1.390633884332676,0.010938351366575609
5956,1948,PhD,-0.3074546574509615,1,2,2013-10-16,0.8581916846947414,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False,False,-0.48375296832097675,2.7235501496009613,-0.5283299251156578
10430,1973,Graduation,1.8922556141596412,1,1,2013-10-09,-0.9392352393164599,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,2,False,False,True,False,False,False,False,False,-0.44911580672695417,1.390633884332676,1.4612685607877376
7875,1949,Graduation,1.0212350236641963,0,0,2014-04-29,-0.10965358208052084,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,2,False,False,False,True,False,False,False,False,-1.448645327011606,-1.2751986462038936,1.8045915318400911
7072,1973,Graduation,0.7948160088843232,0,1,2013-03-29,0.6853621727705874,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.5108283860216718,0.05771761906439125,1.23182833135275
6255,1952,Master,0.9482761423504119,0,1,2014-06-03,-0.6972739226226443,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,3,False,False,False,False,False,True,False,False,-1.621831134981719,0.05771761906439125,-0.44459261510288867
6516,1989,Basic,-1.6672997527487625,1,0,2013-03-18,-0.420746703543998,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0.5652582113837074,0.05771761906439125,-0.9738124143835898
5564,1969,Graduation,0.5705167453858642,0,1,2012-08-09,-0.8009716297771368,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,1.6588028845664204,0.05771761906439125,1.2368525699535162
5682,1953,PhD,0.6309543051768776,0,1,2013-03-23,-1.423157872704091,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,0.5405173816736911,0.05771761906439125,0.8365882280924796
7458,1956,Master,-0.8068779186603877,1,1,2013-03-06,-0.8009716297771368,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,3,False,False,False,False,False,True,False,False,0.624636202687746,1.390633884332676,-0.8415074645634145
5237,1950,PhD,-0.12530393687364144,1,2,2014-01-01,1.0310211966188954,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,-0.8647617458552251,2.7235501496009613,-0.8984488353720975
7761,1978,2n Cycle,-0.6214736263488043,1,0,2013-08-01,0.754493977540249,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,-0.10769235672873152,0.05771761906439125,-0.8214105101603498
5278,1964,Graduation,1.5240104496907425,0,0,2014-01-25,1.1692848061582186,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,2,False,False,False,True,False,False,False,False,-0.9835177284633027,-1.2751986462038936,0.506663226642169
3560,1952,Graduation,1.6038708468044796,0,0,2013-05-12,0.2705713441526179,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,2,False,False,False,False,False,True,False,False,0.29310908457352985,-1.2751986462038936,1.6320926732137866
7235,1975,2n Cycle,-1.6911592788000271,1,0,2013-12-09,-0.420746703543998,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,-0.7509539291891509,0.05771761906439125,-0.9403174903784821
10548,1995,Graduation,0.9787414049530597,0,0,2014-03-09,-0.6627080202378136,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-1.1962888639694413,-1.2751986462038936,0.6037985062569813
2281,1970,Graduation,-0.8682028161971094,1,0,2013-09-15,-0.5244444106984903,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.3303598241188767,0.05771761906439125,-0.957064952381036
4073,1954,2n Cycle,0.6041369866399189,0,0,2014-01-29,-1.6996850917827375,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,1,False,False,False,True,False,False,False,False,-1.0033103922313156,-1.2751986462038936,1.030858787322104
6974,1972,PhD,1.5841029336917583,0,0,2013-12-31,1.3766802204672033,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-0.8598135799132219,-1.2751986462038936,1.503137215794122
7938,1958,PhD,0.010310848595426915,0,1,2013-10-03,1.4803779276216957,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-0.4194268110749348,0.05771761906439125,-0.25199680207351954
7094,1975,Graduation,0.34611888880454855,0,1,2013-12-25,1.3075484156975417,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,2,False,False,False,False,False,False,True,False,-0.8301245842612026,0.05771761906439125,0.7779721110835411
3667,1969,Graduation,1.4613052489940304,0,0,2013-02-28,-1.0083670440861214,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,2,False,False,False,True,False,False,False,False,0.6543251983397653,-1.2751986462038936,1.9385712278605218
7723,1979,Graduation,1.192885580917303,0,0,2014-05-02,0.23600544176778712,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-1.4634898248376156,-1.2751986462038936,1.4076766823795652
3870,1978,2n Cycle,0.6184822801955346,0,0,2013-02-09,-0.7318398250074751,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,0.7483403512378267,-1.2751986462038936,0.6808368314687289
